ccode,cabbr,year,recruit,tmenlist,mil,estimate,version
439,BFO,1960,0,,1,,2014
439,BFO,1961,0,,1,,2014
439,BFO,1962,0,,1,,2014
439,BFO,1963,0,,1,,2014
439,BFO,1964,0,,1,,2014
439,BFO,1965,0,,1,,2014
439,BFO,1966,0,,1,,2014
439,BFO,1967,0,,1,,2014
439,BFO,1968,0,,1,,2014
439,BFO,1969,0,,1,0,2014
439,BFO,1970,0,,1,0,2014
439,BFO,1971,0,,1,0,2014
439,BFO,1972,0,,1,0,2014
439,BFO,1973,0,,1,0,2014
439,BFO,1974,0,,1,0,2014
439,BFO,1975,0,,1,0,2014
439,BFO,1976,0,,1,0,2014
439,BFO,1977,0,,1,0,2014
439,BFO,1978,0,,1,0,2014
439,BFO,1979,0,,1,0,2014
439,BFO,1980,0,,1,0,2014
439,BFO,1981,0,,1,0,2014
439,BFO,1982,0,,1,0,2014
439,BFO,1983,0,,1,0,2014
439,BFO,1984,0,,1,0,2014
439,BFO,1985,0,,1,0,2014
439,BFO,1986,1,,1,1,2014
439,BFO,1987,1,,1,1,2014
439,BFO,1988,1,,1,1,2014
439,BFO,1989,1,,1,1,2014
439,BFO,1990,1,,1,1,2014
439,BFO,1991,1,,1,1,2014
439,BFO,1992,1,,1,1,2014
439,BFO,1993,1,,1,1,2014
439,BFO,1994,1,,1,1,2014
439,BFO,1995,1,,1,1,2014
439,BFO,1996,1,,1,1,2014
439,BFO,1997,1,,1,1,2014
439,BFO,1998,1,,1,1,2014
439,BFO,1999,1,,1,1,2014
439,BFO,2000,1,,1,1,2014
439,BFO,2001,1,,1,1,2014
439,BFO,2002,1,,1,1,2014
439,BFO,2003,1,,1,1,2014
439,BFO,2004,1,,1,1,2014
439,BFO,2005,1,,1,1,2014
439,BFO,2006,1,,1,1,2014
439,BFO,2007,1,,1,1,2014
439,BFO,2008,1,,1,1,2014
450,LBR,1920,1,,1,,2014
450,LBR,1921,1,,1,,2014
450,LBR,1922,1,,1,,2014
450,LBR,1923,1,,1,,2014
450,LBR,1924,1,,1,,2014
450,LBR,1925,1,,1,,2014
450,LBR,1926,1,,1,,2014
450,LBR,1927,1,,1,,2014
450,LBR,1928,1,,1,,2014
450,LBR,1929,1,,1,,2014
450,LBR,1930,1,,1,,2014
450,LBR,1931,1,,1,,2014
450,LBR,1932,1,,1,,2014
450,LBR,1933,1,,1,,2014
450,LBR,1934,1,,1,,2014
450,LBR,1935,1,,1,,2014
450,LBR,1936,1,,1,,2014
450,LBR,1937,1,,1,,2014
450,LBR,1938,1,,1,,2014
450,LBR,1939,1,,1,,2014
450,LBR,1940,1,,1,,2014
450,LBR,1941,1,,1,,2014
450,LBR,1942,1,,1,,2014
450,LBR,1943,1,,1,,2014
450,LBR,1944,1,,1,,2014
450,LBR,1945,1,,1,,2014
450,LBR,1946,1,,1,,2014
450,LBR,1947,1,,1,,2014
450,LBR,1948,1,,1,,2014
450,LBR,1949,1,,1,,2014
450,LBR,1950,1,,1,,2014
450,LBR,1951,1,,1,,2014
450,LBR,1952,1,,1,,2014
450,LBR,1953,1,,1,,2014
450,LBR,1954,1,,1,,2014
450,LBR,1955,1,,1,,2014
450,LBR,1956,1,,1,,2014
450,LBR,1957,1,,1,,2014
450,LBR,1958,1,,1,,2014
450,LBR,1959,1,,1,,2014
450,LBR,1960,1,,1,,2014
450,LBR,1961,1,,1,,2014
450,LBR,1962,1,,1,,2014
450,LBR,1963,1,,1,,2014
450,LBR,1964,1,,1,,2014
450,LBR,1965,1,,1,,2014
450,LBR,1966,1,,1,,2014
450,LBR,1967,1,,1,,2014
450,LBR,1968,1,,1,,2014
450,LBR,1969,1,,1,1,2014
450,LBR,1970,1,,1,1,2014
450,LBR,1971,1,,1,1,2014
450,LBR,1972,1,,1,1,2014
450,LBR,1973,1,,1,1,2014
450,LBR,1974,1,,1,1,2014
450,LBR,1975,1,,1,1,2014
450,LBR,1976,1,,1,1,2014
450,LBR,1977,1,,1,1,2014
450,LBR,1978,1,,1,1,2014
450,LBR,1979,1,,1,1,2014
450,LBR,1980,1,,1,1,2014
450,LBR,1981,1,,1,1,2014
450,LBR,1982,1,,1,1,2014
450,LBR,1983,1,,1,1,2014
450,LBR,1984,1,,1,1,2014
450,LBR,1985,1,,1,1,2014
450,LBR,1986,1,,1,1,2014
450,LBR,1987,1,,1,1,2014
450,LBR,1988,1,,1,1,2014
450,LBR,1989,1,,1,1,2014
450,LBR,1990,1,,1,1,2014
450,LBR,1991,1,,1,1,2014
450,LBR,1992,1,,1,1,2014
450,LBR,1993,1,,1,1,2014
450,LBR,1994,1,,1,1,2014
450,LBR,1995,1,,1,1,2014
450,LBR,1996,1,,1,1,2014
450,LBR,1997,1,,0,1,2014
450,LBR,1998,1,,1,1,2014
450,LBR,1999,1,,1,1,2014
450,LBR,2000,1,,1,1,2014
450,LBR,2001,1,,1,1,2014
450,LBR,2002,1,,1,1,2014
450,LBR,2003,1,,1,1,2014
450,LBR,2004,1,,1,1,2014
450,LBR,2005,1,,1,1,2014
450,LBR,2006,1,,1,1,2014
450,LBR,2007,1,,1,1,2014
450,LBR,2008,1,,1,1,2014
451,SIE,1961,,,,,2014
451,SIE,1962,,,,,2014
451,SIE,1963,,,,,2014
451,SIE,1964,,,,,2014
451,SIE,1965,,,,,2014
451,SIE,1966,,,,,2014
451,SIE,1967,,,,,2014
451,SIE,1968,,,,,2014
451,SIE,1969,,,,0,2014
451,SIE,1970,,,,0,2014
451,SIE,1971,,,,0,2014
451,SIE,1972,,,,0,2014
451,SIE,1973,,,,0,2014
451,SIE,1974,,,,0,2014
451,SIE,1975,,,,0,2014
451,SIE,1976,,,,0,2014
451,SIE,1977,,,,0,2014
451,SIE,1978,,,,0,2014
451,SIE,1979,,,,0,2014
451,SIE,1980,,,,0,2014
451,SIE,1981,,,,0,2014
451,SIE,1982,1,,1,1,2014
451,SIE,1983,1,,1,1,2014
451,SIE,1984,1,,1,1,2014
451,SIE,1985,1,,1,1,2014
451,SIE,1986,1,,1,1,2014
451,SIE,1987,1,,1,1,2014
451,SIE,1988,1,,1,1,2014
451,SIE,1989,1,,1,1,2014
451,SIE,1990,1,,1,1,2014
451,SIE,1991,1,,1,1,2014
451,SIE,1992,1,,1,1,2014
451,SIE,1993,1,,1,1,2014
451,SIE,1994,1,,1,1,2014
451,SIE,1995,1,,1,1,2014
451,SIE,1996,1,,1,1,2014
451,SIE,1997,1,,1,1,2014
451,SIE,1998,1,,1,1,2014
451,SIE,1999,1,,1,1,2014
451,SIE,2000,1,,1,1,2014
451,SIE,2001,1,,1,1,2014
451,SIE,2002,1,,1,1,2014
451,SIE,2003,1,,1,1,2014
451,SIE,2004,1,,1,1,2014
451,SIE,2005,1,,1,1,2014
451,SIE,2006,1,,1,1,2014
451,SIE,2007,1,,1,1,2014
451,SIE,2008,1,,1,1,2014
452,GHA,1957,1,,1,,2014
452,GHA,1958,1,,1,,2014
452,GHA,1959,1,,1,,2014
452,GHA,1960,1,,1,,2014
452,GHA,1961,1,,1,,2014
452,GHA,1962,1,,1,,2014
452,GHA,1963,1,,1,,2014
452,GHA,1964,1,,1,,2014
452,GHA,1965,1,,1,,2014
452,GHA,1966,1,,1,,2014
452,GHA,1967,1,,1,,2014
452,GHA,1968,1,,1,,2014
452,GHA,1969,1,,1,1,2014
452,GHA,1970,1,,1,1,2014
452,GHA,1971,1,,1,1,2014
452,GHA,1972,1,,1,1,2014
452,GHA,1973,1,,1,1,2014
452,GHA,1974,1,,1,1,2014
452,GHA,1975,1,,1,1,2014
452,GHA,1976,1,,1,1,2014
452,GHA,1977,1,,1,1,2014
452,GHA,1978,1,,1,1,2014
452,GHA,1979,1,,1,1,2014
452,GHA,1980,1,,1,1,2014
452,GHA,1981,1,,1,1,2014
452,GHA,1982,1,,1,1,2014
452,GHA,1983,1,,1,1,2014
452,GHA,1984,1,,1,1,2014
452,GHA,1985,1,,1,1,2014
452,GHA,1986,1,,1,1,2014
452,GHA,1987,1,,1,1,2014
452,GHA,1988,1,,1,1,2014
452,GHA,1989,1,,1,1,2014
452,GHA,1990,1,,1,1,2014
452,GHA,1991,1,,1,1,2014
452,GHA,1992,1,,1,1,2014
452,GHA,1993,1,,1,1,2014
452,GHA,1994,1,,1,1,2014
452,GHA,1995,1,,1,1,2014
452,GHA,1996,1,,1,1,2014
452,GHA,1997,1,,1,1,2014
452,GHA,1998,1,,1,1,2014
452,GHA,1999,1,,1,1,2014
452,GHA,2000,1,,1,1,2014
452,GHA,2001,1,,1,1,2014
452,GHA,2002,1,,1,1,2014
452,GHA,2003,1,,1,1,2014
452,GHA,2004,1,,1,1,2014
452,GHA,2005,1,,1,1,2014
452,GHA,2006,1,,1,1,2014
452,GHA,2007,1,,1,1,2014
452,GHA,2008,1,,1,1,2014
461,TOG,1960,,,,,2014
461,TOG,1961,,,,,2014
461,TOG,1962,,,,,2014
461,TOG,1963,,,,,2014
461,TOG,1964,,,,,2014
461,TOG,1965,,,,,2014
461,TOG,1966,,,,,2014
461,TOG,1967,,,,,2014
461,TOG,1968,,,,,2014
461,TOG,1969,,,,0,2014
461,TOG,1970,,,,0,2014
461,TOG,1971,,,,0,2014
461,TOG,1972,,,,0,2014
461,TOG,1973,,,,0,2014
461,TOG,1974,,,,0,2014
461,TOG,1975,,,,0,2014
461,TOG,1976,,,,0,2014
461,TOG,1977,,,,0,2014
461,TOG,1978,,,,0,2014
461,TOG,1979,,,,0,2014
461,TOG,1980,,,,0,2014
461,TOG,1981,,,,0,2014
461,TOG,1982,0,24,1,0,2014
461,TOG,1983,0,24,1,0,2014
461,TOG,1984,0,24,1,0,2014
461,TOG,1985,0,24,1,0,2014
461,TOG,1986,0,24,1,0,2014
461,TOG,1987,0,24,1,0,2014
461,TOG,1988,0,24,1,0,2014
461,TOG,1989,0,24,1,0,2014
461,TOG,1990,0,24,1,0,2014
461,TOG,1991,0,24,1,0,2014
461,TOG,1992,0,24,1,0,2014
461,TOG,1993,0,24,1,0,2014
461,TOG,1994,0,24,1,0,2014
461,TOG,1995,0,24,1,0,2014
461,TOG,1996,0,24,1,0,2014
461,TOG,1997,0,24,1,0,2014
461,TOG,1998,0,24,1,0,2014
461,TOG,1999,0,24,1,0,2014
461,TOG,2000,0,24,1,0,2014
461,TOG,2001,0,24,1,0,2014
461,TOG,2002,0,24,1,0,2014
461,TOG,2003,0,24,1,0,2014
461,TOG,2004,0,24,1,0,2014
461,TOG,2005,0,,1,0,2014
461,TOG,2006,0,,1,0,2014
461,TOG,2007,0,,1,0,2014
461,TOG,2008,0,,1,0,2014
471,CAO,1960,1,,1,,2014
471,CAO,1961,1,,1,,2014
471,CAO,1962,1,,1,,2014
471,CAO,1963,1,,1,,2014
471,CAO,1964,1,,1,,2014
471,CAO,1965,1,,1,,2014
471,CAO,1966,1,,1,,2014
471,CAO,1967,1,,1,,2014
471,CAO,1968,1,,1,,2014
471,CAO,1969,1,,1,1,2014
471,CAO,1970,1,,1,1,2014
471,CAO,1971,1,,1,1,2014
471,CAO,1972,1,,1,1,2014
471,CAO,1973,1,,1,1,2014
471,CAO,1974,1,,1,1,2014
471,CAO,1975,0,,1,0,2014
471,CAO,1976,0,,1,0,2014
471,CAO,1977,0,,1,0,2014
471,CAO,1978,0,,1,0,2014
471,CAO,1979,0,,1,0,2014
471,CAO,1980,0,,1,0,2014
471,CAO,1981,0,,1,0,2014
471,CAO,1982,1,,1,1,2014
471,CAO,1983,1,,1,1,2014
471,CAO,1984,1,,1,1,2014
471,CAO,1985,1,,1,1,2014
471,CAO,1986,1,,1,1,2014
471,CAO,1987,1,,1,1,2014
471,CAO,1988,1,,1,1,2014
471,CAO,1989,1,,1,1,2014
471,CAO,1990,1,,1,1,2014
471,CAO,1991,1,,1,1,2014
471,CAO,1992,1,,1,1,2014
471,CAO,1993,1,,1,1,2014
471,CAO,1994,1,,1,1,2014
471,CAO,1995,1,,1,1,2014
471,CAO,1996,1,,1,1,2014
471,CAO,1997,1,,1,1,2014
471,CAO,1998,1,,1,1,2014
471,CAO,1999,1,,1,1,2014
471,CAO,2000,1,,1,1,2014
471,CAO,2001,1,,1,1,2014
471,CAO,2002,1,,1,1,2014
471,CAO,2003,1,,1,1,2014
471,CAO,2004,1,,1,1,2014
471,CAO,2005,1,,1,1,2014
471,CAO,2006,1,,1,1,2014
471,CAO,2007,1,,1,1,2014
471,CAO,2008,1,,1,1,2014
475,NIG,1960,1,,1,,2014
475,NIG,1961,1,,1,,2014
475,NIG,1962,1,,1,,2014
475,NIG,1963,1,,1,,2014
475,NIG,1964,1,,1,,2014
475,NIG,1965,1,,1,,2014
475,NIG,1966,1,,1,,2014
475,NIG,1967,1,,1,,2014
475,NIG,1968,1,,1,,2014
475,NIG,1969,1,,1,1,2014
475,NIG,1970,1,,1,1,2014
475,NIG,1971,1,,1,1,2014
475,NIG,1972,1,,1,1,2014
475,NIG,1973,1,,1,1,2014
475,NIG,1974,1,,1,1,2014
475,NIG,1975,1,,1,1,2014
475,NIG,1976,1,,1,1,2014
475,NIG,1977,1,,1,1,2014
475,NIG,1978,1,,1,1,2014
475,NIG,1979,1,,1,1,2014
475,NIG,1980,1,,1,1,2014
475,NIG,1981,1,,1,1,2014
475,NIG,1982,1,,1,1,2014
475,NIG,1983,1,,1,1,2014
475,NIG,1984,1,,1,1,2014
475,NIG,1985,1,,1,1,2014
475,NIG,1986,1,,1,1,2014
475,NIG,1987,1,,1,1,2014
475,NIG,1988,1,,1,1,2014
475,NIG,1989,1,,1,1,2014
475,NIG,1990,1,,1,1,2014
475,NIG,1991,1,,1,1,2014
475,NIG,1992,1,,1,1,2014
475,NIG,1993,1,,1,1,2014
475,NIG,1994,1,,1,1,2014
475,NIG,1995,1,,1,1,2014
475,NIG,1996,1,,1,1,2014
475,NIG,1997,1,,1,1,2014
475,NIG,1998,1,,1,1,2014
475,NIG,1999,1,,1,1,2014
475,NIG,2000,1,,1,1,2014
475,NIG,2001,1,,1,1,2014
475,NIG,2002,1,,1,1,2014
475,NIG,2003,1,,1,1,2014
475,NIG,2004,1,,1,1,2014
475,NIG,2005,1,,1,1,2014
475,NIG,2006,1,,1,1,2014
475,NIG,2007,1,,1,1,2014
475,NIG,2008,1,,1,1,2014
481,GAB,1960,,,,,2014
481,GAB,1961,,,,,2014
481,GAB,1962,,,,,2014
481,GAB,1963,,,,,2014
481,GAB,1964,,,,,2014
481,GAB,1965,,,,,2014
481,GAB,1966,,,,,2014
481,GAB,1967,,,,,2014
481,GAB,1968,,,,,2014
481,GAB,1969,,,,0,2014
481,GAB,1970,,,,0,2014
481,GAB,1971,,,,0,2014
481,GAB,1972,,,,0,2014
481,GAB,1973,,,,0,2014
481,GAB,1974,,,,0,2014
481,GAB,1975,,,,0,2014
481,GAB,1976,,,,0,2014
481,GAB,1977,,,,0,2014
481,GAB,1978,,,,0,2014
481,GAB,1979,1,,1,1,2014
481,GAB,1980,1,,1,1,2014
481,GAB,1981,1,,1,1,2014
481,GAB,1982,1,,1,1,2014
481,GAB,1983,1,,1,1,2014
481,GAB,1984,1,,1,1,2014
481,GAB,1985,1,,1,1,2014
481,GAB,1986,1,,1,1,2014
481,GAB,1987,1,,1,1,2014
481,GAB,1988,1,,1,1,2014
481,GAB,1989,1,,1,1,2014
481,GAB,1990,1,,1,1,2014
481,GAB,1991,1,,1,1,2014
481,GAB,1992,1,,1,1,2014
481,GAB,1993,1,,1,1,2014
481,GAB,1994,1,,1,1,2014
481,GAB,1995,1,,1,1,2014
481,GAB,1996,1,,1,1,2014
481,GAB,1997,1,,1,1,2014
481,GAB,1998,1,,1,1,2014
481,GAB,1999,1,,1,1,2014
481,GAB,2000,1,,1,1,2014
481,GAB,2001,1,,1,1,2014
481,GAB,2002,1,,1,1,2014
481,GAB,2003,1,,1,1,2014
481,GAB,2004,1,,1,1,2014
481,GAB,2005,1,,1,1,2014
481,GAB,2006,1,,1,1,2014
481,GAB,2007,1,,1,1,2014
481,GAB,2008,1,,1,1,2014
482,CEN,1960,,,,,2014
482,CEN,1961,,,,,2014
482,CEN,1962,,,,,2014
482,CEN,1963,,,,,2014
482,CEN,1964,,,,,2014
482,CEN,1965,,,,,2014
482,CEN,1966,,,,,2014
482,CEN,1967,,,,,2014
482,CEN,1968,,,,,2014
482,CEN,1969,,,,0,2014
482,CEN,1970,,,,0,2014
482,CEN,1971,,,,0,2014
482,CEN,1972,,,,0,2014
482,CEN,1973,,,,0,2014
482,CEN,1974,,,,0,2014
482,CEN,1975,,,,0,2014
482,CEN,1976,,,,0,2014
482,CEN,1977,,,,0,2014
482,CEN,1978,,,,0,2014
482,CEN,1979,,,,0,2014
482,CEN,1980,,,,0,2014
482,CEN,1981,,,,0,2014
482,CEN,1982,,,,0,2014
482,CEN,1983,,,,0,2014
482,CEN,1984,,,,0,2014
482,CEN,1985,0,24,1,0,2014
482,CEN,1986,0,24,1,0,2014
482,CEN,1987,0,24,1,0,2014
482,CEN,1988,0,24,1,0,2014
482,CEN,1989,0,24,1,0,2014
482,CEN,1990,0,24,1,0,2014
482,CEN,1991,0,24,1,0,2014
482,CEN,1992,0,24,1,0,2014
482,CEN,1993,0,24,1,0,2014
482,CEN,1994,0,24,1,0,2014
482,CEN,1995,0,24,1,0,2014
482,CEN,1996,0,24,1,0,2014
482,CEN,1997,0,24,1,0,2014
482,CEN,1998,0,24,1,0,2014
482,CEN,1999,0,24,1,0,2014
482,CEN,2000,0,24,1,0,2014
482,CEN,2001,0,24,1,0,2014
482,CEN,2002,0,24,1,0,2014
482,CEN,2003,0,24,1,0,2014
482,CEN,2004,0,24,1,0,2014
482,CEN,2005,0,,1,0,2014
482,CEN,2006,0,,1,0,2014
482,CEN,2007,0,,1,0,2014
482,CEN,2008,0,,1,0,2014
483,CHA,1960,0,,1,1,2014
483,CHA,1961,0,,1,,2014
483,CHA,1962,0,,1,,2014
483,CHA,1963,0,,1,,2014
483,CHA,1964,0,,1,,2014
483,CHA,1965,0,,1,,2014
483,CHA,1966,0,,1,,2014
483,CHA,1967,0,,1,,2014
483,CHA,1968,0,,1,,2014
483,CHA,1969,0,,1,0,2014
483,CHA,1970,0,,1,0,2014
483,CHA,1971,0,,1,0,2014
483,CHA,1972,0,,1,0,2014
483,CHA,1973,0,,1,0,2014
483,CHA,1974,0,,1,0,2014
483,CHA,1975,0,,1,0,2014
483,CHA,1976,0,,1,0,2014
483,CHA,1977,0,,1,0,2014
483,CHA,1978,0,,1,0,2014
483,CHA,1979,0,,1,0,2014
483,CHA,1980,0,,1,0,2014
483,CHA,1981,0,,1,0,2014
483,CHA,1982,0,,1,0,2014
483,CHA,1983,0,,1,0,2014
483,CHA,1984,0,,1,0,2014
483,CHA,1985,0,36,1,0,2014
483,CHA,1986,0,36,1,0,2014
483,CHA,1987,0,36,1,0,2014
483,CHA,1988,0,36,1,0,2014
483,CHA,1989,0,36,1,0,2014
483,CHA,1990,0,36,1,0,2014
483,CHA,1991,0,36,1,0,2014
483,CHA,1992,0,36,1,0,2014
483,CHA,1993,0,36,1,0,2014
483,CHA,1994,1,,1,1,2014
483,CHA,1995,1,,1,1,2014
483,CHA,1996,1,,1,1,2014
483,CHA,1997,1,,1,1,2014
483,CHA,1998,1,,1,1,2014
483,CHA,1999,1,,1,1,2014
483,CHA,2000,1,,1,1,2014
483,CHA,2001,1,,1,1,2014
483,CHA,2002,1,,1,1,2014
483,CHA,2003,1,,1,1,2014
483,CHA,2004,1,,1,1,2014
483,CHA,2005,0,,1,0,2014
483,CHA,2006,0,,1,0,2014
483,CHA,2007,0,,1,0,2014
483,CHA,2008,0,,1,0,2014
484,CON,1960,0,,1,,2014
484,CON,1961,0,,1,,2014
484,CON,1962,0,,1,,2014
484,CON,1963,0,,1,,2014
484,CON,1964,0,,1,,2014
484,CON,1965,0,,1,,2014
484,CON,1966,0,,1,,2014
484,CON,1967,0,,1,,2014
484,CON,1968,0,,1,,2014
484,CON,1969,0,,1,0,2014
484,CON,1970,1,,1,1,2014
484,CON,1971,1,,1,1,2014
484,CON,1972,1,,1,1,2014
484,CON,1973,1,,1,1,2014
484,CON,1974,1,,1,1,2014
484,CON,1975,1,,1,1,2014
484,CON,1976,1,,1,1,2014
484,CON,1977,1,,1,1,2014
484,CON,1978,1,,1,1,2014
484,CON,1979,1,,1,1,2014
484,CON,1980,1,,1,1,2014
484,CON,1981,1,,1,1,2014
484,CON,1982,1,,1,1,2014
484,CON,1983,1,,1,1,2014
484,CON,1984,1,,1,1,2014
484,CON,1985,1,24,1,1,2014
484,CON,1986,1,24,1,1,2014
484,CON,1987,1,24,1,1,2014
484,CON,1988,1,24,1,1,2014
484,CON,1989,1,24,1,1,2014
484,CON,1990,1,,1,1,2014
484,CON,1991,1,,1,1,2014
484,CON,1992,1,,1,1,2014
484,CON,1993,1,,1,1,2014
484,CON,1994,1,,1,1,2014
484,CON,1995,1,,1,1,2014
484,CON,1996,1,,1,1,2014
484,CON,1997,1,,1,1,2014
484,CON,1998,1,,1,1,2014
484,CON,1999,1,,1,1,2014
484,CON,2000,1,,1,1,2014
484,CON,2001,1,,1,1,2014
484,CON,2002,1,,1,1,2014
484,CON,2003,1,,1,1,2014
484,CON,2004,1,,1,1,2014
484,CON,2005,1,,1,1,2014
484,CON,2006,1,,1,1,2014
484,CON,2007,1,,1,1,2014
484,CON,2008,1,,1,1,2014
490,DRC,1960,1,63,1,,2014
490,DRC,1961,1,63,1,,2014
490,DRC,1962,1,63,1,,2014
490,DRC,1963,1,63,1,,2014
490,DRC,1964,1,63,1,,2014
490,DRC,1965,1,,1,,2014
490,DRC,1966,1,,1,,2014
490,DRC,1967,1,,1,,2014
490,DRC,1968,1,,1,,2014
490,DRC,1969,1,,1,1,2014
490,DRC,1970,1,,1,1,2014
490,DRC,1971,1,,1,1,2014
490,DRC,1972,1,,1,1,2014
490,DRC,1973,1,,1,1,2014
490,DRC,1974,1,,1,1,2014
490,DRC,1975,1,,1,1,2014
490,DRC,1976,1,,1,1,2014
490,DRC,1977,1,,1,1,2014
490,DRC,1978,1,,1,1,2014
490,DRC,1979,1,,1,1,2014
490,DRC,1980,1,,1,1,2014
490,DRC,1981,1,,1,1,2014
490,DRC,1982,1,,1,1,2014
490,DRC,1983,1,,1,1,2014
490,DRC,1984,1,,1,1,2014
490,DRC,1985,1,,1,1,2014
490,DRC,1986,1,,1,1,2014
490,DRC,1987,1,,1,1,2014
490,DRC,1988,1,,1,1,2014
490,DRC,1989,1,,1,1,2014
490,DRC,1990,1,,1,1,2014
490,DRC,1991,1,,1,1,2014
490,DRC,1992,1,,1,1,2014
490,DRC,1993,1,,1,1,2014
490,DRC,1994,1,,1,1,2014
490,DRC,1995,1,,1,1,2014
490,DRC,1996,1,,1,1,2014
490,DRC,1997,1,,1,1,2014
490,DRC,1998,1,,1,1,2014
490,DRC,1999,1,,1,1,2014
490,DRC,2000,1,,1,1,2014
490,DRC,2001,1,,1,1,2014
490,DRC,2002,1,,1,1,2014
490,DRC,2003,1,,1,1,2014
490,DRC,2004,1,,1,1,2014
490,DRC,2005,1,,1,1,2014
490,DRC,2006,1,,1,1,2014
490,DRC,2007,1,,1,1,2014
490,DRC,2008,1,,1,1,2014
500,UGA,1962,1,,1,,2014
500,UGA,1963,1,,1,,2014
500,UGA,1964,1,,1,,2014
500,UGA,1965,1,,1,,2014
500,UGA,1966,1,,1,,2014
500,UGA,1967,1,,1,,2014
500,UGA,1968,1,,1,,2014
500,UGA,1969,1,,1,1,2014
500,UGA,1970,1,,1,1,2014
500,UGA,1971,1,,1,1,2014
500,UGA,1972,1,,1,1,2014
500,UGA,1973,1,,1,1,2014
500,UGA,1974,1,,1,1,2014
500,UGA,1975,1,,1,1,2014
500,UGA,1976,1,,1,1,2014
500,UGA,1977,1,,1,1,2014
500,UGA,1978,1,,1,1,2014
500,UGA,1979,1,,1,1,2014
500,UGA,1980,1,,1,1,2014
500,UGA,1981,1,,1,1,2014
500,UGA,1982,1,,1,1,2014
500,UGA,1983,1,,1,1,2014
500,UGA,1984,1,,1,1,2014
500,UGA,1985,1,,1,1,2014
500,UGA,1986,1,,1,1,2014
500,UGA,1987,1,,1,1,2014
500,UGA,1988,1,,1,1,2014
500,UGA,1989,1,,1,1,2014
500,UGA,1990,1,,1,1,2014
500,UGA,1991,1,108,1,1,2014
500,UGA,1992,1,,1,1,2014
500,UGA,1993,1,,1,1,2014
500,UGA,1994,1,,1,1,2014
500,UGA,1995,1,,1,1,2014
500,UGA,1996,1,,1,1,2014
500,UGA,1997,1,,1,1,2014
500,UGA,1998,1,,1,1,2014
500,UGA,1999,1,,1,1,2014
500,UGA,2000,1,,1,1,2014
500,UGA,2001,1,,1,1,2014
500,UGA,2002,1,,1,1,2014
500,UGA,2003,1,,1,1,2014
500,UGA,2004,1,,1,1,2014
500,UGA,2005,1,,1,1,2014
500,UGA,2006,1,,1,1,2014
500,UGA,2007,1,,1,1,2014
500,UGA,2008,1,,1,1,2014
501,KEN,1963,1,,1,,2014
501,KEN,1964,1,,1,,2014
501,KEN,1965,1,,1,,2014
501,KEN,1966,1,,1,,2014
501,KEN,1967,1,,1,,2014
501,KEN,1968,1,,1,,2014
501,KEN,1969,1,,1,1,2014
501,KEN,1970,1,,1,1,2014
501,KEN,1971,1,,1,1,2014
501,KEN,1972,1,,1,1,2014
501,KEN,1973,1,,1,1,2014
501,KEN,1974,1,,1,1,2014
501,KEN,1975,1,,1,1,2014
501,KEN,1976,1,,1,1,2014
501,KEN,1977,1,,1,1,2014
501,KEN,1978,1,,1,1,2014
501,KEN,1979,1,,1,1,2014
501,KEN,1980,1,,1,1,2014
501,KEN,1981,1,,1,1,2014
501,KEN,1982,1,,1,1,2014
501,KEN,1983,1,,1,1,2014
501,KEN,1984,1,,1,1,2014
501,KEN,1985,1,,1,1,2014
501,KEN,1986,1,,1,1,2014
501,KEN,1987,1,,1,1,2014
501,KEN,1988,1,,1,1,2014
501,KEN,1989,1,,1,1,2014
501,KEN,1990,1,,1,1,2014
501,KEN,1991,1,,1,1,2014
501,KEN,1992,1,,1,1,2014
501,KEN,1993,1,,1,1,2014
501,KEN,1994,1,,1,1,2014
501,KEN,1995,1,,1,1,2014
501,KEN,1996,1,,1,1,2014
501,KEN,1997,1,,1,1,2014
501,KEN,1998,1,,1,1,2014
501,KEN,1999,1,,1,1,2014
501,KEN,2000,1,,1,1,2014
501,KEN,2001,1,,1,1,2014
501,KEN,2002,1,,1,1,2014
501,KEN,2003,1,,1,1,2014
501,KEN,2004,1,,1,1,2014
501,KEN,2005,1,,1,1,2014
501,KEN,2006,1,,1,1,2014
501,KEN,2007,1,,1,1,2014
501,KEN,2008,1,,1,1,2014
510,TAZ,1961,1,,1,,2014
510,TAZ,1962,1,,1,,2014
510,TAZ,1963,1,,1,,2014
510,TAZ,1964,1,,1,,2014
510,TAZ,1965,1,,1,,2014
510,TAZ,1966,1,,1,,2014
510,TAZ,1967,1,,1,,2014
510,TAZ,1968,1,,1,,2014
510,TAZ,1969,1,,1,1,2014
510,TAZ,1970,1,24,1,1,2014
510,TAZ,1971,1,,1,1,2014
510,TAZ,1972,0,36,1,0,2014
510,TAZ,1973,0,,1,0,2014
510,TAZ,1974,0,,1,0,2014
510,TAZ,1975,0,,1,0,2014
510,TAZ,1976,0,,1,0,2014
510,TAZ,1977,0,,1,0,2014
510,TAZ,1978,0,,1,0,2014
510,TAZ,1979,0,,1,0,2014
510,TAZ,1980,0,,1,0,2014
510,TAZ,1981,0,,1,0,2014
510,TAZ,1982,0,21,1,0,2014
510,TAZ,1983,0,,1,0,2014
510,TAZ,1984,0,,1,0,2014
510,TAZ,1985,0,24,1,0,2014
510,TAZ,1986,0,24,1,0,2014
510,TAZ,1987,0,24,1,0,2014
